Query	Taxid	Tax name	Authority	Rank	Basionym	Basionym authority	Curator common name	Has type material	Group name	Domain/Realm name	Domain/Realm taxid	Kingdom name	Kingdom taxid	Phylum name	Phylum taxid	Class name	Class taxid	Order name	Order taxid	Family name	Family taxid	Genus name	Genus taxid	Species name	Species taxid	Scientific name is formal
3158157	3158157	Phytopythium babaiaharii	Rezaei, Abrinbana & Ghosta, 2021	SPECIES				yes	oomycetes	Eukaryota	2759			Oomycota	4762	Peronosporomycetes	3418804	Pythiales	121069	Pythiaceae	4782	Phytopythium	795339	Phytopythium babaiaharii	3158157	TRUE
3158412	3158412	unclassified Baobabopsis		NO_RANK				no	downy mildews	Eukaryota	2759			Oomycota	4762	Peronosporomycetes	3418804	Peronosporales	4776	Peronosporaceae	4777	Baobabopsis	1779447			FALSE
3158413	3158413	Baobabopsis sp.		SPECIES				no	downy mildews	Eukaryota	2759			Oomycota	4762	Peronosporomycetes	3418804	Peronosporales	4776	Peronosporaceae	4777	Baobabopsis	1779447	Baobabopsis sp.	3158413	FALSE
3158580	3158580	Stauroneis hamiltonii	Wadmare, Kociolek & Karthick, 2021	SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Bacillariophyceae	33849	Naviculales	38748	Stauroneidaceae	265582	Stauroneis	265583	Stauroneis hamiltonii	3158580	TRUE
3159459	3159459	Ramipedicella longicellularis	(Perestenko) Oteng'o, Won & Cho, 2024	SPECIES	Ralfsia longicellularis	Perestenko, 1980		no	brown algae	Eukaryota	2759					Phaeophyceae	2870	Ralfsiales	891380	Ralfsiaceae	31334	Ramipedicella	3239279	Ramipedicella longicellularis	3159459	TRUE
3166652	3166652	Monas sp.		SPECIES				no	golden algae	Eukaryota	2759					Chrysophyceae	2825	Chromulinales	96792	Chromulinaceae	98651	Monas	267819	Monas sp.	3166652	FALSE
3177509	3177509	Thraustochytriaceae sp. SZU445NS1		SPECIES				no	slime nets	Eukaryota	2759					Bigyra	2683628	Thraustochytrida	2699528	Thraustochytriidae	33674			Thraustochytriaceae sp. SZU445NS1	3177509	FALSE
3177512	3177512	Nitzschia cf. biundulata		SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Bacillariophyceae	33849	Bacillariales	33851	Bacillariaceae	33852	Nitzschia	2857	Nitzschia cf. biundulata	3177512	FALSE
3229272	3229272	Fragilariopsis sp. K-0637		SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Bacillariophyceae	33849	Bacillariales	33851	Bacillariaceae	33852	Fragilariopsis	186035	Fragilariopsis sp. K-0637	3229272	FALSE
3229274	3229274	Fragilariopsis sp. CCMP1102		SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Bacillariophyceae	33849	Bacillariales	33851	Bacillariaceae	33852	Fragilariopsis	186035	Fragilariopsis sp. CCMP1102	3229274	FALSE
3229526	3229526	Gomphonemopsis sp.		SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Bacillariophyceae	33849	Cymbellales	97224	Rhoicospheniaceae	1574458	Gomphonemopsis	2126255	Gomphonemopsis sp.	3229526	FALSE
3229527	3229527	Gomphonemopsis novo-zelandicum	(Booth) Harper, 2012	SPECIES	Gomphonema novo-zelandicum	Booth, 1985		no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Bacillariophyceae	33849	Cymbellales	97224	Rhoicospheniaceae	1574458	Gomphonemopsis	2126255	Gomphonemopsis novo-zelandicum	3229527	TRUE
3229945	3229945	Mallomonas sp. JHao-2024a		SPECIES				no	heterokonts	Eukaryota	2759					Synurophyceae	33859	Synurales	420622	Mallomonadaceae	420617	Mallomonas	2988	Mallomonas sp. JHao-2024a	3229945	FALSE
3230268	3230268	Pythium amaminum	H. Kikuchi, Hieno & Kageyama, 2024	SPECIES				yes	oomycetes	Eukaryota	2759			Oomycota	4762	Peronosporomycetes	3418804	Pythiales	121069	Pythiaceae	4782	Pythium	4797	Pythium amaminum	3230268	TRUE
3230422	3230422	Phytophthora cf. cryptogea		SPECIES				no	downy mildews	Eukaryota	2759			Oomycota	4762	Peronosporomycetes	3418804	Peronosporales	4776	Peronosporaceae	4777	Phytophthora	4783	Phytophthora cf. cryptogea	3230422	FALSE
3230423	3230423	Phytophthora cf. katsurae		SPECIES				no	downy mildews	Eukaryota	2759			Oomycota	4762	Peronosporomycetes	3418804	Peronosporales	4776	Peronosporaceae	4777	Phytophthora	4783	Phytophthora cf. katsurae	3230423	FALSE
3230424	3230424	Phytophthora cf. vignae		SPECIES				no	downy mildews	Eukaryota	2759			Oomycota	4762	Peronosporomycetes	3418804	Peronosporales	4776	Peronosporaceae	4777	Phytophthora	4783	Phytophthora cf. vignae	3230424	FALSE
3230517	3230517	Planothidium sp. YMaltsev-2024a		SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Bacillariophyceae	33849	Mastogloiales	1003319	Achnanthaceae	216726	Planothidium	216797	Planothidium sp. YMaltsev-2024a	3230517	FALSE
3230518	3230518	Planothidium sp. YMaltsev-2024b		SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Bacillariophyceae	33849	Mastogloiales	1003319	Achnanthaceae	216726	Planothidium	216797	Planothidium sp. YMaltsev-2024b	3230518	FALSE
3233714	3233714	Mallomonas doignonii	Bourrelly, 1951	SPECIES				no	heterokonts	Eukaryota	2759					Synurophyceae	33859	Synurales	420622	Mallomonadaceae	420617	Mallomonas	2988	Mallomonas doignonii	3233714	TRUE
3233715	3233715	Mallomonas eoa	Takahashi, 1969	SPECIES				no	heterokonts	Eukaryota	2759					Synurophyceae	33859	Synurales	420622	Mallomonadaceae	420617	Mallomonas	2988	Mallomonas eoa	3233715	TRUE
3233716	3233716	Mallomonas favosa	Nicholls, 1984	SPECIES				no	heterokonts	Eukaryota	2759					Synurophyceae	33859	Synurales	420622	Mallomonadaceae	420617	Mallomonas	2988	Mallomonas favosa	3233716	TRUE
3233831	3233831	Mallomonas flora	Harris & Bradley, 1960	SPECIES				no	heterokonts	Eukaryota	2759					Synurophyceae	33859	Synurales	420622	Mallomonadaceae	420617	Mallomonas	2988	Mallomonas flora	3233831	TRUE
3233832	3233832	Mallomonas munda	(Asmund, Cronberg & DuÌrrschmidt) NemkovaÌ, 2013	SPECIES	Mallomonas pumilio var. munda	Asmund, Cronberg & DuÌrrschmidt, 1982		no	heterokonts	Eukaryota	2759					Synurophyceae	33859	Synurales	420622	Mallomonadaceae	420617	Mallomonas	2988	Mallomonas munda	3233832	TRUE
3233833	3233833	Mallomonas schwemmlei	Glenk, 1956	SPECIES				no	heterokonts	Eukaryota	2759					Synurophyceae	33859	Synurales	420622	Mallomonadaceae	420617	Mallomonas	2988	Mallomonas schwemmlei	3233833	TRUE
3233834	3233834	Mallomonas actinoloma	Takahashi, 1969	SPECIES				no	heterokonts	Eukaryota	2759					Synurophyceae	33859	Synurales	420622	Mallomonadaceae	420617	Mallomonas	2988	Mallomonas actinoloma	3233834	TRUE
3233835	3233835	Mallomonas actinoloma var. maramuresensis	PeÌterfi & Momeu, 1976	VARIETAS				no	heterokonts	Eukaryota	2759					Synurophyceae	33859	Synurales	420622	Mallomonadaceae	420617	Mallomonas	2988	Mallomonas actinoloma	3233834	TRUE
3234127	3234127	Pseudo-nitzschia sp. YHN1		SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Bacillariophyceae	33849	Bacillariales	33851	Bacillariaceae	33852	Pseudo-nitzschia	41953	Pseudo-nitzschia sp. YHN1	3234127	FALSE
3234193	3234193	unclassified Stephanodiscaceae		NO_RANK				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Coscinodiscophyceae	33836	Stephanodiscales	2910910	Stephanodiscaceae	1365474					FALSE
3234194	3234194	Stephanodiscaceae sp. LYang-2024a		SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Coscinodiscophyceae	33836	Stephanodiscales	2910910	Stephanodiscaceae	1365474			Stephanodiscaceae sp. LYang-2024a	3234194	FALSE
3234305	3234305	Edtheriotia		GENUS				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Coscinodiscophyceae	33836	Stephanodiscales	2910910	Stephanodiscaceae	1365474	Edtheriotia	3234305			TRUE
3234306	3234306	Edtheriotia guizhoiana	Kociolek, You, Stepanek, Lowe & Wang, 2016	SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Coscinodiscophyceae	33836	Stephanodiscales	2910910	Stephanodiscaceae	1365474	Edtheriotia	3234305	Edtheriotia guizhoiana	3234306	TRUE
3234310	3234310	Edtheriotia shanxiensis	(Xie & Qi) Kociolek, You, Stepanek, Lowe & Wang, 2016	SPECIES	Cyclotella shanxiensis	Xie & Qi, 1984		no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Coscinodiscophyceae	33836	Stephanodiscales	2910910	Stephanodiscaceae	1365474	Edtheriotia	3234305	Edtheriotia shanxiensis	3234310	TRUE
3234840	3234840	unclassified Leukarachnion		NO_RANK				no	heterokonts	Eukaryota	2759					Synchromophyceae	557229					Leukarachnion	1487823			FALSE
3234890	3234890	Pelagomonadales sp. B		SPECIES				no	pelagophytes	Eukaryota	2759					Pelagophyceae	35675	Pelagomonadales	54409					Pelagomonadales sp. B	3234890	FALSE
3235038	3235038	Peronospora bicolor	M. Mu, J. Kruse & Thines, 2024	SPECIES				yes	downy mildews	Eukaryota	2759			Oomycota	4762	Peronosporomycetes	3418804	Peronosporales	4776	Peronosporaceae	4777	Peronospora	70742	Peronospora bicolor	3235038	TRUE
3235039	3235039	Peronospora a	M. Mu & Thines, 2024	SPECIES				yes	downy mildews	Eukaryota	2759			Oomycota	4762	Peronosporomycetes	3418804	Peronosporales	4776	Peronosporaceae	4777	Peronospora	70742	Peronospora a	3235039	FALSE
3235040	3235040	Peronospora krungthepopsis	M. Mu, J. Kruse & Thines, 2024	SPECIES				yes	downy mildews	Eukaryota	2759			Oomycota	4762	Peronosporomycetes	3418804	Peronosporales	4776	Peronosporaceae	4777	Peronospora	70742	Peronospora krungthepopsis	3235040	TRUE
3235041	3235041	Peronospora lacrimoidea	M. Mu & Thines, 2024	SPECIES				yes	downy mildews	Eukaryota	2759			Oomycota	4762	Peronosporomycetes	3418804	Peronosporales	4776	Peronosporaceae	4777	Peronospora	70742	Peronospora lacrimoidea	3235041	TRUE
3235042	3235042	Peronospora lata	M. Mu, J. Kruse & Thines, 2024	SPECIES				yes	downy mildews	Eukaryota	2759			Oomycota	4762	Peronosporomycetes	3418804	Peronosporales	4776	Peronosporaceae	4777	Peronospora	70742	Peronospora lata	3235042	TRUE
3235043	3235043	Peronospora psylliicola	M. Mu, J. Kruse & Thines, 2024	SPECIES				yes	downy mildews	Eukaryota	2759			Oomycota	4762	Peronosporomycetes	3418804	Peronosporales	4776	Peronosporaceae	4777	Peronospora	70742	Peronospora psylliicola	3235043	TRUE
3235044	3235044	Peronospora wawawaiana	M. Mu & Thines, 2024	SPECIES				yes	downy mildews	Eukaryota	2759			Oomycota	4762	Peronosporomycetes	3418804	Peronosporales	4776	Peronosporaceae	4777	Peronospora	70742	Peronospora wawawaiana	3235044	TRUE
3235057	3235057	Pelagomonadaceae		FAMILY				no	pelagophytes	Eukaryota	2759					Pelagophyceae	35675	Pelagomonadales	54409	Pelagomonadaceae	3235057					TRUE
3235059	3235059	unclassified Pelagomonadaceae		NO_RANK				no	pelagophytes	Eukaryota	2759					Pelagophyceae	35675	Pelagomonadales	54409	Pelagomonadaceae	3235057					FALSE
3235060	3235060	Pelagomonadaceae sp. C		SPECIES				no	pelagophytes	Eukaryota	2759					Pelagophyceae	35675	Pelagomonadales	54409	Pelagomonadaceae	3235057			Pelagomonadaceae sp. C	3235060	FALSE
3235061	3235061	Pelagomonadaceae sp. D1		SPECIES				no	pelagophytes	Eukaryota	2759					Pelagophyceae	35675	Pelagomonadales	54409	Pelagomonadaceae	3235057			Pelagomonadaceae sp. D1	3235061	FALSE
3235062	3235062	Pelagomonadaceae sp. D2		SPECIES				no	pelagophytes	Eukaryota	2759					Pelagophyceae	35675	Pelagomonadales	54409	Pelagomonadaceae	3235057			Pelagomonadaceae sp. D2	3235062	FALSE
3235065	3235065	Throndsenia sp.		SPECIES				no	pelagophytes	Eukaryota	2759					Pelagophyceae	35675	Pelagomonadales	54409					Throndsenia sp.	3235065	FALSE
3236932	3236932	unclassified Gogorevia		NO_RANK				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Bacillariophyceae	33849	Mastogloiales	1003319	Achnanthaceae	216726	Gogorevia	2770810			FALSE
3236933	3236933	Gogorevia sp.		SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Bacillariophyceae	33849	Mastogloiales	1003319	Achnanthaceae	216726	Gogorevia	2770810	Gogorevia sp.	3236933	FALSE
3236936	3236936	Synura rubra	SÌkaloud, SÌkaloudovaÌ & JadrnaÌ, 2023	SPECIES				no	heterokonts	Eukaryota	2759					Synurophyceae	33859	Synurales	420622	Mallomonadaceae	420617	Synura	2991	Synura rubra	3236936	TRUE
3237027	3237027	unclassified Haramonas		NO_RANK				no	heterokonts	Eukaryota	2759					Raphidophyceae	38410					Haramonas	162274			FALSE
3237028	3237028	Haramonas sp.		SPECIES				no	heterokonts	Eukaryota	2759					Raphidophyceae	38410					Haramonas	162274	Haramonas sp.	3237028	FALSE
3237033	3237033	Pelagomonadaceae sp.		SPECIES				no	pelagophytes	Eukaryota	2759					Pelagophyceae	35675	Pelagomonadales	54409	Pelagomonadaceae	3235057			Pelagomonadaceae sp.	3237033	FALSE
3237040	3237040	Sarcinochrysis sp.		SPECIES				no	pelagophytes	Eukaryota	2759					Pelagophyceae	35675	Sarcinochrysidales	45651	Sarcinochrysidaceae	1649285	Sarcinochrysis	54406	Sarcinochrysis sp.	3237040	FALSE
3237045	3237045	Xanthonema sp.		SPECIES				no	yellow-green algae	Eukaryota	2759					Xanthophyceae	2833	Tribonematales	2978	Xanthonemataceae	1497869	Xanthonema	82368	Xanthonema sp.	3237045	FALSE
3237051	3237051	Fragilariophycanae sp.		SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Fragilariophyceae	33853							Fragilariophycanae sp.	3237051	FALSE
3237052	3237052	Heterokontophyta sp.		SPECIES				no	heterokonts	Eukaryota	2759													Heterokontophyta sp.	3237052	FALSE
3237362	3237362	Labyrinthula sp. CSim-2024a		SPECIES				no	slime nets	Eukaryota	2759					Bigyra	2683628	Labyrinthulida	2699527	Labyrinthulaceae	35132	Labyrinthula	35133	Labyrinthula sp. CSim-2024a	3237362	FALSE
3237691	3237691	Fragilaria capucina f. sublanceolata-baikali	Flower & Williams, 2004	FORMA				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Fragilariophyceae	33853	Fragilariales	33855	Fragilariaceae	33856	Fragilaria	33644	Fragilaria capucina	185980	TRUE
3237725	3237725	Planothidium novograblenovii	Tseplik, Glushchenko, Maltsev & Kulikovskiy, 2025	SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Bacillariophyceae	33849	Mastogloiales	1003319	Achnanthaceae	216726	Planothidium	216797	Planothidium novograblenovii	3237725	TRUE
3237726	3237726	Planothidium piipii	Tseplik, Glushchenko, Maltsev & Kulikovskiy, 2025	SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Bacillariophyceae	33849	Mastogloiales	1003319	Achnanthaceae	216726	Planothidium	216797	Planothidium piipii	3237726	TRUE
3238028	3238028	unclassified Nanomonadea		NO_RANK				no	heterokonts	Eukaryota	2759					Bigyra	2683628	Nanomonadea	2683630							FALSE
3238029	3238029	Nanomonadea sp.		SPECIES				no	heterokonts	Eukaryota	2759					Bigyra	2683628	Nanomonadea	2683630					Nanomonadea sp.	3238029	FALSE
3238034	3238034	unclassified Eustigmatales		NO_RANK				no	heterokonts	Eukaryota	2759					Eustigmatophyceae	5747	Eustigmatales	425074							FALSE
3238035	3238035	Eustigmatales sp.		SPECIES				no	heterokonts	Eukaryota	2759					Eustigmatophyceae	5747	Eustigmatales	425074					Eustigmatales sp.	3238035	FALSE
3238038	3238038	unclassified Rhizidiomyces		NO_RANK				no	heterokonts	Eukaryota	2759					Hyphochytriomycetes	42382	Hyphochytriales	3403503	Rhizidiomycetaceae	114252	Rhizidiomyces	114253			FALSE
3238039	3238039	Rhizidiomyces sp.		SPECIES				no	heterokonts	Eukaryota	2759					Hyphochytriomycetes	42382	Hyphochytriales	3403503	Rhizidiomycetaceae	114252	Rhizidiomyces	114253	Rhizidiomyces sp.	3238039	FALSE
3238060	3238060	Laminariales sp.		SPECIES				no	brown algae	Eukaryota	2759					Phaeophyceae	2870	Laminariales	2886					Laminariales sp.	3238060	FALSE
3238061	3238061	Desmarestiales sp.		SPECIES				no	brown algae	Eukaryota	2759					Phaeophyceae	2870	Desmarestiales	31337					Desmarestiales sp.	3238061	FALSE
3238062	3238062	Sphacelariales sp.		SPECIES				no	brown algae	Eukaryota	2759					Phaeophyceae	2870	Sphacelariales	27945					Sphacelariales sp.	3238062	FALSE
3238063	3238063	unclassified Tribonematales		NO_RANK				no	yellow-green algae	Eukaryota	2759					Xanthophyceae	2833	Tribonematales	2978							FALSE
3238064	3238064	Tribonematales sp.		SPECIES				no	yellow-green algae	Eukaryota	2759					Xanthophyceae	2833	Tribonematales	2978					Tribonematales sp.	3238064	FALSE
3238065	3238065	unclassified Mischococcales		NO_RANK				no	yellow-green algae	Eukaryota	2759					Xanthophyceae	2833	Mischococcales	195993							FALSE
3238066	3238066	Mischococcales sp.		SPECIES				no	yellow-green algae	Eukaryota	2759					Xanthophyceae	2833	Mischococcales	195993					Mischococcales sp.	3238066	FALSE
3238069	3238069	Chrysosphaerella sp.		SPECIES				no	heterokonts	Eukaryota	2759					Synurophyceae	33859	Synurales	420622	Synuraceae	420616	Chrysosphaerella	420614	Chrysosphaerella sp.	3238069	FALSE
3238072	3238072	unclassified Archerella		NO_RANK				no	slime nets	Eukaryota	2759					Bigyra	2683628	Amphitremida	1287658	Amphitraemidae	1287649	Archerella	1287650			FALSE
3238073	3238073	Archerella sp.		SPECIES				no	slime nets	Eukaryota	2759					Bigyra	2683628	Amphitremida	1287658	Amphitraemidae	1287649	Archerella	1287650	Archerella sp.	3238073	FALSE
3238074	3238074	unclassified Chlamydomyxa		NO_RANK				no	heterokonts	Eukaryota	2759					Synurophyceae	33859	Rhizochloridales	420624	Myxochloridaceae	420625	Chlamydomyxa	85045			FALSE
3238075	3238075	Chlamydomyxa sp.		SPECIES				no	heterokonts	Eukaryota	2759					Synurophyceae	33859	Rhizochloridales	420624	Myxochloridaceae	420625	Chlamydomyxa	85045	Chlamydomyxa sp.	3238075	FALSE
3238076	3238076	unclassified Eunotiales		NO_RANK				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Bacillariophyceae	33849	Eunotiales	196635							FALSE
3238077	3238077	Eunotiales sp.		SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Bacillariophyceae	33849	Eunotiales	196635					Eunotiales sp.	3238077	FALSE
3238078	3238078	Cymbellales sp.		SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Bacillariophyceae	33849	Cymbellales	97224					Cymbellales sp.	3238078	FALSE
3238079	3238079	Fragilariales sp.		SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Fragilariophyceae	33853	Fragilariales	33855					Fragilariales sp.	3238079	FALSE
3238080	3238080	unclassified Surirellales		NO_RANK				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Bacillariophyceae	33849	Surirellales	216751							FALSE
3238081	3238081	Surirellales sp.		SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Bacillariophyceae	33849	Surirellales	216751					Surirellales sp.	3238081	FALSE
3238084	3238084	Rhabdonematales sp.		SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Fragilariophyceae	33853	Rhabdonematales	426655					Rhabdonematales sp.	3238084	FALSE
3238085	3238085	unclassified Chaetocerotales		NO_RANK				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Coscinodiscophyceae	33836	Chaetocerotales	265576							FALSE
3238086	3238086	Chaetocerotales sp.		SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Coscinodiscophyceae	33836	Chaetocerotales	265576					Chaetocerotales sp.	3238086	FALSE
3238098	3238098	unclassified Amphitremida		NO_RANK				no	slime nets	Eukaryota	2759					Bigyra	2683628	Amphitremida	1287658							FALSE
3238099	3238099	Amphitremida sp.		SPECIES				no	slime nets	Eukaryota	2759					Bigyra	2683628	Amphitremida	1287658					Amphitremida sp.	3238099	FALSE
3238100	3238100	Eudesme sp.		SPECIES				no	brown algae	Eukaryota	2759					Phaeophyceae	2870	Ectocarpales	2877	Chordariaceae	66220	Eudesme	309722	Eudesme sp.	3238100	FALSE
3238101	3238101	Microspongium sp.		SPECIES				no	brown algae	Eukaryota	2759					Phaeophyceae	2870	Ectocarpales	2877	Chordariaceae	66220	Microspongium	133513	Microspongium sp.	3238101	FALSE
3238102	3238102	unclassified Nematochrysis		NO_RANK				no	heterokonts	Eukaryota	2759					Phaeothamniophyceae	82162	Phaeothamniales	77029	Phaeothamniaceae	77031	Nematochrysis	2823046			FALSE
3238103	3238103	Nematochrysis sp.		SPECIES				no	heterokonts	Eukaryota	2759					Phaeothamniophyceae	82162	Phaeothamniales	77029	Phaeothamniaceae	77031	Nematochrysis	2823046	Nematochrysis sp.	3238103	FALSE
3238108	3238108	unclassified Cocconeidales		NO_RANK				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Bacillariophyceae	33849	Cocconeidales	1880621							FALSE
3238109	3238109	Cocconeidales sp.		SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Bacillariophyceae	33849	Cocconeidales	1880621					Cocconeidales sp.	3238109	FALSE
3238115	3238115	unclassified Apoikiaceae		NO_RANK				no	golden algae	Eukaryota	2759					Chrysophyceae	2825			Apoikiaceae	1841607					FALSE
3238116	3238116	Apoikiaceae sp.		SPECIES				no	golden algae	Eukaryota	2759					Chrysophyceae	2825			Apoikiaceae	1841607			Apoikiaceae sp.	3238116	FALSE
3238117	3238117	unclassified Acrispumella		NO_RANK				no	heterokonts	Eukaryota	2759					Synurophyceae	33859	Ochromonadales	98652			Acrispumella	1841647			FALSE
3238118	3238118	Acrispumella sp.		SPECIES				no	heterokonts	Eukaryota	2759					Synurophyceae	33859	Ochromonadales	98652			Acrispumella	1841647	Acrispumella sp.	3238118	FALSE
3238123	3238123	Monodopsis sp.		SPECIES				no	heterokonts	Eukaryota	2759					Eustigmatophyceae	5747	Eustigmatales	425074	Monodopsidaceae	425072	Monodopsis	1745946	Monodopsis sp.	3238123	FALSE
3238135	3238135	unclassified Halothrix		NO_RANK				no	brown algae	Eukaryota	2759					Phaeophyceae	2870	Ectocarpales	2877	Chordariaceae	66220	Halothrix	133518			FALSE
3238136	3238136	Halothrix sp.		SPECIES				no	brown algae	Eukaryota	2759					Phaeophyceae	2870	Ectocarpales	2877	Chordariaceae	66220	Halothrix	133518	Halothrix sp.	3238136	FALSE
3238145	3238145	unclassified Regin		NO_RANK				no	heterokonts	Eukaryota	2759					Bigyra	2683628	Bicosoecida	33651	Siluaniidae	78391	Regin	2691853			FALSE
3238146	3238146	Regin sp.		SPECIES				no	heterokonts	Eukaryota	2759					Bigyra	2683628	Bicosoecida	33651	Siluaniidae	78391	Regin	2691853	Regin sp.	3238146	FALSE
3238151	3238151	unclassified Labyrinthulochytrium		NO_RANK				no	slime nets	Eukaryota	2759					Bigyra	2683628	Thraustochytrida	2699528	Thraustochytriidae	33674	Labyrinthulochytrium	2066970			FALSE
3238152	3238152	Labyrinthulochytrium sp.		SPECIES				no	slime nets	Eukaryota	2759					Bigyra	2683628	Thraustochytrida	2699528	Thraustochytriidae	33674	Labyrinthulochytrium	2066970	Labyrinthulochytrium sp.	3238152	FALSE
3238159	3238159	unclassified Goniochloridales		NO_RANK				no	heterokonts	Eukaryota	2759					Eustigmatophyceae	5747	Goniochloridales	1905220							FALSE
3238160	3238160	Goniochloridales sp.		SPECIES				no	heterokonts	Eukaryota	2759					Eustigmatophyceae	5747	Goniochloridales	1905220					Goniochloridales sp.	3238160	FALSE
3238265	3238265	unclassified Albuginales		NO_RANK				no	oomycetes	Eukaryota	2759			Oomycota	4762	Peronosporomycetes	3418804	Albuginales	370421							FALSE
3238266	3238266	Albuginales sp.		SPECIES				no	oomycetes	Eukaryota	2759			Oomycota	4762	Peronosporomycetes	3418804	Albuginales	370421					Albuginales sp.	3238266	FALSE
3238267	3238267	Leptomitales sp.		SPECIES				no	oomycetes	Eukaryota	2759			Oomycota	4762	Saprolegniomycetes	3456997	Leptomitales	92979					Leptomitales sp.	3238267	FALSE
3238268	3238268	unclassified Myzocytiopsidales		NO_RANK				no	oomycetes	Eukaryota	2759			Oomycota	4762			Myzocytiopsidales	159314							FALSE
3238269	3238269	Myzocytiopsidales sp.		SPECIES				no	oomycetes	Eukaryota	2759			Oomycota	4762			Myzocytiopsidales	159314					Myzocytiopsidales sp.	3238269	FALSE
3238270	3238270	unclassified Aplanopsis		NO_RANK				no	oomycetes	Eukaryota	2759			Oomycota	4762	Saprolegniomycetes	3456997	Saprolegniales	4763	Saprolegniaceae	4764	Aplanopsis	92971			FALSE
3238271	3238271	Aplanopsis sp.		SPECIES				no	oomycetes	Eukaryota	2759			Oomycota	4762	Saprolegniomycetes	3456997	Saprolegniales	4763	Saprolegniaceae	4764	Aplanopsis	92971	Aplanopsis sp.	3238271	FALSE
3238272	3238272	unclassified Scoliolegnia		NO_RANK				no	oomycetes	Eukaryota	2759			Oomycota	4762	Saprolegniomycetes	3456997	Saprolegniales	4763	Saprolegniaceae	4764	Scoliolegnia	120422			FALSE
3238273	3238273	Scoliolegnia sp.		SPECIES				no	oomycetes	Eukaryota	2759			Oomycota	4762	Saprolegniomycetes	3456997	Saprolegniales	4763	Saprolegniaceae	4764	Scoliolegnia	120422	Scoliolegnia sp.	3238273	FALSE
3238274	3238274	unclassified Blastulidium		NO_RANK				no	oomycetes	Eukaryota	2759			Oomycota	4762	Saprolegniomycetes	3456997	Leptomitales	92979	Leptomitaceae	3457202	Blastulidium	1672053			FALSE
3238275	3238275	Blastulidium sp.		SPECIES				no	oomycetes	Eukaryota	2759			Oomycota	4762	Saprolegniomycetes	3456997	Leptomitales	92979	Leptomitaceae	3457202	Blastulidium	1672053	Blastulidium sp.	3238275	FALSE
3239240	3239240	Neidium rwenzoriense	Kochoska et al., 2025	SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Bacillariophyceae	33849	Naviculales	38748	Neidiaceae	432548	Neidium	432550	Neidium rwenzoriense	3239240	TRUE
3239279	3239279	Ramipedicella	Oteng'o, Won & Cho, 2024	GENUS				no	brown algae	Eukaryota	2759					Phaeophyceae	2870	Ralfsiales	891380	Ralfsiaceae	31334	Ramipedicella	3239279			TRUE
3239285	3239285	Chaetoceros cf. mitra		SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Coscinodiscophyceae	33836	Chaetocerotales	265576	Chaetocerotaceae	49236	Chaetoceros	49237	Chaetoceros cf. mitra	3239285	FALSE
3239286	3239286	Chaetoceros pseudoaurivillii	Ikari, 1926	SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Coscinodiscophyceae	33836	Chaetocerotales	265576	Chaetocerotaceae	49236	Chaetoceros	49237	Chaetoceros pseudoaurivillii	3239286	TRUE
3239287	3239287	Chaetoceros sp. KR13A4		SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Coscinodiscophyceae	33836	Chaetocerotales	265576	Chaetocerotaceae	49236	Chaetoceros	49237	Chaetoceros sp. KR13A4	3239287	FALSE
